Date,Order Number,Customer,Mode,Depart,Arrive,Valid_Order
01-Oct-27,2466,Swiss,Train,01-10-2027 03:02,07-01-2021 05:19,1
29-Oct-27,2494,Swiss,Train,29-10-2027 03:04,07-01-2021 06:59,1
14-Jan-21,15,Swiss,Plane,14-01-2021 00:05,01-01-2021 02:15,1
03-Feb-21,35,Swiss,Plane,03-02-2021 00:06,01-01-2021 03:27,1
23-Feb-21,55,Swiss,Plane,23-02-2021 00:08,01-01-2021 04:39,1
15-Mar-21,75,Swiss,Plane,15-03-2021 00:09,01-01-2021 05:51,1
04-Apr-21,95,Swiss,Plane,04-04-2021 00:11,01-01-2021 07:03,1
02-May-21,123,Swiss,Plane,02-05-2021 00:13,01-01-2021 08:44,1
22-May-21,143,Swiss,Plane,22-05-2021 00:14,01-01-2021 09:56,1
11-Jun-21,163,Swiss,Plane,11-06-2021 00:16,01-01-2021 11:08,1
01-Jul-21,183,Swiss,Plane,01-07-2021 00:17,01-01-2021 12:20,1
21-Jul-21,203,Swiss,Plane,21-07-2021 00:19,01-01-2021 13:32,1
18-Aug-21,231,Swiss,Plane,18-08-2021 00:21,01-01-2021 15:13,1
07-Sep-21,251,Swiss,Plane,07-09-2021 00:22,01-01-2021 16:25,1
27-Sep-21,271,Swiss,Plane,27-09-2021 00:23,01-01-2021 17:37,1
17-Oct-21,291,Swiss,Plane,17-10-2021 00:25,01-01-2021 18:49,1
06-Nov-21,311,Swiss,Plane,06-11-2021 00:26,01-01-2021 20:01,1
04-Dec-21,339,Swiss,Plane,04-12-2021 00:28,01-01-2021 21:41,1
24-Dec-21,359,Swiss,Plane,24-12-2021 00:30,01-01-2021 22:53,1
13-Jan-22,379,Swiss,Plane,13-01-2022 00:31,02-01-2021 00:05,1
02-Feb-22,399,Swiss,Plane,02-02-2022 00:33,02-01-2021 01:17,1
22-Feb-22,419,Swiss,Plane,22-02-2022 00:34,02-01-2021 02:29,1
22-Mar-22,447,Swiss,Plane,22-03-2022 00:36,02-01-2021 04:10,1
11-Apr-22,467,Swiss,Plane,11-04-2022 00:38,02-01-2021 05:22,1
01-May-22,487,Swiss,Plane,01-05-2022 00:39,02-01-2021 06:34,1
21-May-22,507,Swiss,Plane,21-05-2022 00:40,02-01-2021 07:46,1
10-Jun-22,527,Swiss,Plane,10-06-2022 00:42,02-01-2021 08:58,1
08-Jul-22,555,Swiss,Plane,08-07-2022 00:44,02-01-2021 10:39,1
28-Jul-22,575,Swiss,Plane,28-07-2022 00:45,02-01-2021 11:51,1
17-Aug-22,595,Swiss,Plane,17-08-2022 00:47,02-01-2021 13:03,1
06-Sep-22,615,Swiss,Plane,06-09-2022 00:48,02-01-2021 14:15,1
26-Sep-22,635,Swiss,Plane,26-09-2022 00:50,02-01-2021 15:27,1
24-Oct-22,663,Swiss,Plane,24-10-2022 00:52,02-01-2021 17:08,1
13-Nov-22,683,Swiss,Plane,13-11-2022 00:53,02-01-2021 18:20,1
03-Dec-22,703,Swiss,Plane,03-12-2022 00:55,02-01-2021 19:32,1
23-Dec-22,723,Swiss,Plane,23-12-2022 00:56,02-01-2021 20:44,1
12-Jan-23,743,Swiss,Plane,12-01-2023 00:57,02-01-2021 21:56,1
09-Feb-23,771,Swiss,Plane,09-02-2023 00:59,02-01-2021 23:37,1
01-Mar-23,791,Swiss,Plane,01-03-2023 01:01,03-01-2021 00:49,1
21-Mar-23,811,Swiss,Plane,21-03-2023 01:02,03-01-2021 02:01,1
10-Apr-23,831,Swiss,Plane,10-04-2023 01:04,03-01-2021 03:13,1
30-Apr-23,851,Swiss,Plane,30-04-2023 01:05,03-01-2021 04:25,1
28-May-23,879,Swiss,Plane,28-05-2023 01:07,03-01-2021 06:05,1
17-Jun-23,899,Swiss,Plane,17-06-2023 01:09,03-01-2021 07:17,1
07-Jul-23,919,Swiss,Plane,07-07-2023 01:10,03-01-2021 08:29,1
27-Jul-23,939,Swiss,Plane,27-07-2023 01:12,03-01-2021 09:41,1
16-Aug-23,959,Swiss,Plane,16-08-2023 01:13,03-01-2021 10:53,1
13-Sep-23,987,Swiss,Plane,13-09-2023 01:15,03-01-2021 12:34,1
03-Oct-23,1007,Swiss,Plane,03-10-2023 01:16,03-01-2021 13:46,1
23-Oct-23,1027,Swiss,Plane,23-10-2023 01:18,03-01-2021 14:58,1
12-Nov-23,1047,Swiss,Plane,12-11-2023 01:19,03-01-2021 16:10,1
02-Dec-23,1067,Swiss,Plane,02-12-2023 01:21,03-01-2021 17:22,1
30-Dec-23,1095,Swiss,Plane,30-12-2023 01:23,03-01-2021 19:03,1
19-Jan-24,1115,Swiss,Plane,19-01-2024 01:24,03-01-2021 20:15,1
08-Feb-24,1135,Swiss,Plane,08-02-2024 01:26,03-01-2021 21:27,1
28-Feb-24,1155,Swiss,Plane,28-02-2024 01:27,03-01-2021 22:39,1
19-Mar-24,1175,Swiss,Plane,19-03-2024 01:29,03-01-2021 23:51,1
16-Apr-24,1203,Swiss,Plane,16-04-2024 01:31,04-01-2021 01:32,1
06-May-24,1223,Swiss,Plane,06-05-2024 01:32,04-01-2021 02:44,1
26-May-24,1243,Swiss,Plane,26-05-2024 01:33,04-01-2021 03:56,1
15-Jun-24,1263,Swiss,Plane,15-06-2024 01:35,04-01-2021 05:08,1
05-Jul-24,1283,Swiss,Plane,05-07-2024 01:36,04-01-2021 06:20,1
02-Aug-24,1311,Swiss,Plane,02-08-2024 01:38,04-01-2021 08:01,1
22-Aug-24,1331,Swiss,Plane,22-08-2024 01:40,04-01-2021 09:13,1
11-Sep-24,1351,Swiss,Plane,11-09-2024 01:41,04-01-2021 10:25,1
01-Oct-24,1371,Swiss,Plane,01-10-2024 01:43,04-01-2021 11:37,1
21-Oct-24,1391,Swiss,Plane,21-10-2024 01:44,04-01-2021 12:49,1
18-Nov-24,1419,Swiss,Plane,18-11-2024 01:46,04-01-2021 14:29,1
08-Dec-24,1439,Swiss,Plane,08-12-2024 01:48,04-01-2021 15:41,1
28-Dec-24,1459,Swiss,Plane,28-12-2024 01:49,04-01-2021 16:53,1
17-Jan-25,1479,Swiss,Plane,17-01-2025 01:50,04-01-2021 18:05,1
06-Feb-25,1499,Swiss,Plane,06-02-2025 01:52,04-01-2021 19:17,1
06-Mar-25,1527,Swiss,Plane,06-03-2025 01:54,04-01-2021 20:58,1
26-Mar-25,1547,Swiss,Plane,26-03-2025 01:55,04-01-2021 22:10,1
15-Apr-25,1567,Swiss,Plane,15-04-2025 01:57,04-01-2021 23:22,1
05-May-25,1587,Swiss,Plane,05-05-2025 01:58,05-01-2021 00:34,1
25-May-25,1607,Swiss,Plane,25-05-2025 02:00,05-01-2021 01:46,1
22-Jun-25,1635,Swiss,Plane,22-06-2025 02:02,05-01-2021 03:27,1
12-Jul-25,1655,Swiss,Plane,12-07-2025 02:03,05-01-2021 04:39,1
01-Aug-25,1675,Swiss,Plane,01-08-2025 02:05,05-01-2021 05:51,1
21-Aug-25,1695,Swiss,Plane,21-08-2025 02:06,05-01-2021 07:03,1
10-Sep-25,1715,Swiss,Plane,10-09-2025 02:07,05-01-2021 08:15,1
08-Oct-25,1743,Swiss,Plane,08-10-2025 02:09,05-01-2021 09:56,1
28-Oct-25,1763,Swiss,Plane,28-10-2025 02:11,05-01-2021 11:08,1
17-Nov-25,1783,Swiss,Plane,17-11-2025 02:12,05-01-2021 12:20,1
07-Dec-25,1803,Swiss,Plane,07-12-2025 02:14,05-01-2021 13:32,1
27-Dec-25,1823,Swiss,Plane,27-12-2025 02:15,05-01-2021 14:44,1
24-Jan-26,1851,Swiss,Plane,24-01-2026 02:17,05-01-2021 16:25,1
13-Feb-26,1871,Swiss,Plane,13-02-2026 02:19,05-01-2021 17:37,1
05-Mar-26,1891,Swiss,Plane,05-03-2026 02:20,05-01-2021 18:49,1
25-Mar-26,1911,Swiss,Plane,25-03-2026 02:22,05-01-2021 20:01,1
14-Apr-26,1931,Swiss,Plane,14-04-2026 02:23,05-01-2021 21:13,1
12-May-26,1959,Swiss,Plane,12-05-2026 02:25,05-01-2021 22:53,1
01-Jun-26,1979,Swiss,Plane,01-06-2026 02:26,06-01-2021 00:05,1
21-Jun-26,1999,Swiss,Plane,21-06-2026 02:28,06-01-2021 01:17,1
11-Jul-26,2019,Swiss,Plane,11-07-2026 02:29,06-01-2021 02:29,1
31-Jul-26,2039,Swiss,Plane,31-07-2026 02:31,06-01-2021 03:41,1
28-Aug-26,2067,Swiss,Plane,28-08-2026 02:33,06-01-2021 05:22,1
17-Sep-26,2087,Swiss,Plane,17-09-2026 02:34,06-01-2021 06:34,1
07-Oct-26,2107,Swiss,Plane,07-10-2026 02:36,06-01-2021 07:46,1
27-Oct-26,2127,Swiss,Plane,27-10-2026 02:37,06-01-2021 08:58,1
16-Nov-26,2147,Swiss,Plane,16-11-2026 02:39,06-01-2021 10:10,1
14-Dec-26,2175,Swiss,Plane,14-12-2026 02:41,06-01-2021 11:51,1
03-Jan-27,2195,Swiss,Plane,03-01-2027 02:42,06-01-2021 13:03,1
23-Jan-27,2215,Swiss,Plane,23-01-2027 02:43,06-01-2021 14:15,1
12-Feb-27,2235,Swiss,Plane,12-02-2027 02:45,06-01-2021 15:27,1
04-Mar-27,2255,Swiss,Plane,04-03-2027 02:46,06-01-2021 16:39,1
01-Apr-27,2283,Swiss,Plane,01-04-2027 02:48,06-01-2021 18:20,1
21-Apr-27,2303,Swiss,Plane,21-04-2027 02:50,06-01-2021 19:32,1
11-May-27,2323,Swiss,Plane,11-05-2027 02:51,06-01-2021 20:44,1
31-May-27,2343,Swiss,Plane,31-05-2027 02:53,06-01-2021 21:56,1
20-Jun-27,2363,Swiss,Plane,20-06-2027 02:54,06-01-2021 23:08,1
18-Jul-27,2391,Swiss,Plane,18-07-2027 02:56,07-01-2021 00:49,1
07-Aug-27,2411,Swiss,Plane,07-08-2027 02:58,07-01-2021 02:01,1
27-Aug-27,2431,Swiss,Plane,27-08-2027 02:59,07-01-2021 03:13,1
16-Sep-27,2451,Swiss,Plane,16-09-2027 03:00,07-01-2021 04:25,1
06-Oct-27,2471,Swiss,Plane,06-10-2027 03:02,07-01-2021 05:37,1
03-Nov-27,2499,Swiss,Plane,03-11-2027 03:04,07-01-2021 07:17,1
19-Jan-21,20,Swiss,Car,19-01-2021 00:05,01-01-2021 02:33,1
08-Feb-21,40,Swiss,Car,08-02-2021 00:07,01-01-2021 03:45,1
28-Feb-21,60,Swiss,Car,28-02-2021 00:08,01-01-2021 04:57,1
20-Mar-21,80,Swiss,Car,20-03-2021 00:10,01-01-2021 06:09,1
09-Apr-21,100,Swiss,Car,09-04-2021 00:11,01-01-2021 07:21,1
07-May-21,128,Swiss,Car,07-05-2021 00:13,01-01-2021 09:02,1
27-May-21,148,Swiss,Car,27-05-2021 00:15,01-01-2021 10:14,1
16-Jun-21,168,Swiss,Car,16-06-2021 00:16,01-01-2021 11:26,1
06-Jul-21,188,Swiss,Car,06-07-2021 00:18,01-01-2021 12:38,1
26-Jul-21,208,Swiss,Car,26-07-2021 00:19,01-01-2021 13:50,1
23-Aug-21,236,Swiss,Car,23-08-2021 00:21,01-01-2021 15:31,1
12-Sep-21,256,Swiss,Car,12-09-2021 00:22,01-01-2021 16:43,1
02-Oct-21,276,Swiss,Car,02-10-2021 00:24,01-01-2021 17:55,1
22-Oct-21,296,Swiss,Car,22-10-2021 00:25,01-01-2021 19:07,1
11-Nov-21,316,Swiss,Car,11-11-2021 00:27,01-01-2021 20:19,1
09-Dec-21,344,Swiss,Car,09-12-2021 00:29,01-01-2021 21:59,1
29-Dec-21,364,Swiss,Car,29-12-2021 00:30,01-01-2021 23:11,1
18-Jan-22,384,Swiss,Car,18-01-2022 00:32,02-01-2021 00:23,1
07-Feb-22,404,Swiss,Car,07-02-2022 00:33,02-01-2021 01:35,1
27-Feb-22,424,Swiss,Car,27-02-2022 00:34,02-01-2021 02:47,1
27-Mar-22,452,Swiss,Car,27-03-2022 00:37,02-01-2021 04:28,1
16-Apr-22,472,Swiss,Car,16-04-2022 00:38,02-01-2021 05:40,1
06-May-22,492,Swiss,Car,06-05-2022 00:39,02-01-2021 06:52,1
26-May-22,512,Swiss,Car,26-05-2022 00:41,02-01-2021 08:04,1
15-Jun-22,532,Swiss,Car,15-06-2022 00:42,02-01-2021 09:16,1
13-Jul-22,560,Swiss,Car,13-07-2022 00:44,02-01-2021 10:57,1
02-Aug-22,580,Swiss,Car,02-08-2022 00:46,02-01-2021 12:09,1
22-Aug-22,600,Swiss,Car,22-08-2022 00:47,02-01-2021 13:21,1
11-Sep-22,620,Swiss,Car,11-09-2022 00:49,02-01-2021 14:33,1
01-Oct-22,640,Swiss,Car,01-10-2022 00:50,02-01-2021 15:45,1
29-Oct-22,668,Swiss,Car,29-10-2022 00:52,02-01-2021 17:26,1
18-Nov-22,688,Swiss,Car,18-11-2022 00:54,02-01-2021 18:38,1
08-Dec-22,708,Swiss,Car,08-12-2022 00:55,02-01-2021 19:50,1
28-Dec-22,728,Swiss,Car,28-12-2022 00:56,02-01-2021 21:02,1
17-Jan-23,748,Swiss,Car,17-01-2023 00:58,02-01-2021 22:14,1
14-Feb-23,776,Swiss,Car,14-02-2023 01:00,02-01-2021 23:55,1
06-Mar-23,796,Swiss,Car,06-03-2023 01:01,03-01-2021 01:07,1
26-Mar-23,816,Swiss,Car,26-03-2023 01:03,03-01-2021 02:19,1
15-Apr-23,836,Swiss,Car,15-04-2023 01:04,03-01-2021 03:31,1
05-May-23,856,Swiss,Car,05-05-2023 01:06,03-01-2021 04:43,1
02-Jun-23,884,Swiss,Car,02-06-2023 01:08,03-01-2021 06:23,1
22-Jun-23,904,Swiss,Car,22-06-2023 01:09,03-01-2021 07:35,1
12-Jul-23,924,Swiss,Car,12-07-2023 01:10,03-01-2021 08:47,1
01-Aug-23,944,Swiss,Car,01-08-2023 01:12,03-01-2021 09:59,1
21-Aug-23,964,Swiss,Car,21-08-2023 01:13,03-01-2021 11:11,1
18-Sep-23,992,Swiss,Car,18-09-2023 01:15,03-01-2021 12:52,1
08-Oct-23,1012,Swiss,Car,08-10-2023 01:17,03-01-2021 14:04,1
28-Oct-23,1032,Swiss,Car,28-10-2023 01:18,03-01-2021 15:16,1
17-Nov-23,1052,Swiss,Car,17-11-2023 01:20,03-01-2021 16:28,1
07-Dec-23,1072,Swiss,Car,07-12-2023 01:21,03-01-2021 17:40,1
04-Jan-24,1100,Swiss,Car,04-01-2024 01:23,03-01-2021 19:21,1
24-Jan-24,1120,Swiss,Car,24-01-2024 01:25,03-01-2021 20:33,1
13-Feb-24,1140,Swiss,Car,13-02-2024 01:26,03-01-2021 21:45,1
04-Mar-24,1160,Swiss,Car,04-03-2024 01:27,03-01-2021 22:57,1
24-Mar-24,1180,Swiss,Car,24-03-2024 01:29,04-01-2021 00:09,1
21-Apr-24,1208,Swiss,Car,21-04-2024 01:31,04-01-2021 01:50,1
11-May-24,1228,Swiss,Car,11-05-2024 01:32,04-01-2021 03:02,1
31-May-24,1248,Swiss,Car,31-05-2024 01:34,04-01-2021 04:14,1
20-Jun-24,1268,Swiss,Car,20-06-2024 01:35,04-01-2021 05:26,1
10-Jul-24,1288,Swiss,Car,10-07-2024 01:37,04-01-2021 06:38,1
07-Aug-24,1316,Swiss,Car,07-08-2024 01:39,04-01-2021 08:19,1
27-Aug-24,1336,Swiss,Car,27-08-2024 01:40,04-01-2021 09:31,1
16-Sep-24,1356,Swiss,Car,16-09-2024 01:42,04-01-2021 10:43,1
06-Oct-24,1376,Swiss,Car,06-10-2024 01:43,04-01-2021 11:55,1
26-Oct-24,1396,Swiss,Car,26-10-2024 01:44,04-01-2021 13:07,1
23-Nov-24,1424,Swiss,Car,23-11-2024 01:46,04-01-2021 14:47,1
13-Dec-24,1444,Swiss,Car,13-12-2024 01:48,04-01-2021 15:59,1
02-Jan-25,1464,Swiss,Car,02-01-2025 01:49,04-01-2021 17:11,1
22-Jan-25,1484,Swiss,Car,22-01-2025 01:51,04-01-2021 18:23,1
11-Feb-25,1504,Swiss,Car,11-02-2025 01:52,04-01-2021 19:35,1
11-Mar-25,1532,Swiss,Car,11-03-2025 01:54,04-01-2021 21:16,1
31-Mar-25,1552,Swiss,Car,31-03-2025 01:56,04-01-2021 22:28,1
20-Apr-25,1572,Swiss,Car,20-04-2025 01:57,04-01-2021 23:40,1
10-May-25,1592,Swiss,Car,10-05-2025 01:59,05-01-2021 00:52,1
30-May-25,1612,Swiss,Car,30-05-2025 02:00,05-01-2021 02:04,1
27-Jun-25,1640,Swiss,Car,27-06-2025 02:02,05-01-2021 03:45,1
17-Jul-25,1660,Swiss,Car,17-07-2025 02:03,05-01-2021 04:57,1
06-Aug-25,1680,Swiss,Car,06-08-2025 02:05,05-01-2021 06:09,1
26-Aug-25,1700,Swiss,Car,26-08-2025 02:06,05-01-2021 07:21,1
15-Sep-25,1720,Swiss,Car,15-09-2025 02:08,05-01-2021 08:33,1
13-Oct-25,1748,Swiss,Car,13-10-2025 02:10,05-01-2021 10:14,1
02-Nov-25,1768,Swiss,Car,02-11-2025 02:11,05-01-2021 11:26,1
22-Nov-25,1788,Swiss,Car,22-11-2025 02:13,05-01-2021 12:38,1
12-Dec-25,1808,Swiss,Car,12-12-2025 02:14,05-01-2021 13:50,1
01-Jan-26,1828,Swiss,Car,01-01-2026 02:16,05-01-2021 15:02,1
29-Jan-26,1856,Swiss,Car,29-01-2026 02:18,05-01-2021 16:43,1
18-Feb-26,1876,Swiss,Car,18-02-2026 02:19,05-01-2021 17:55,1
10-Mar-26,1896,Swiss,Car,10-03-2026 02:20,05-01-2021 19:07,1
30-Mar-26,1916,Swiss,Car,30-03-2026 02:22,05-01-2021 20:19,1
19-Apr-26,1936,Swiss,Car,19-04-2026 02:23,05-01-2021 21:31,1
17-May-26,1964,Swiss,Car,17-05-2026 02:25,05-01-2021 23:11,1
06-Jun-26,1984,Swiss,Car,06-06-2026 02:27,06-01-2021 00:23,1
26-Jun-26,2004,Swiss,Car,26-06-2026 02:28,06-01-2021 01:35,1
16-Jul-26,2024,Swiss,Car,16-07-2026 02:30,06-01-2021 02:47,1
05-Aug-26,2044,Swiss,Car,05-08-2026 02:31,06-01-2021 03:59,1
02-Sep-26,2072,Swiss,Car,02-09-2026 02:33,06-01-2021 05:40,1
22-Sep-26,2092,Swiss,Car,22-09-2026 02:35,06-01-2021 06:52,1
12-Oct-26,2112,Swiss,Car,12-10-2026 02:36,06-01-2021 08:04,1
01-Nov-26,2132,Swiss,Car,01-11-2026 02:37,06-01-2021 09:16,1
21-Nov-26,2152,Swiss,Car,21-11-2026 02:39,06-01-2021 10:28,1
19-Dec-26,2180,Swiss,Car,19-12-2026 02:41,06-01-2021 12:09,1
08-Jan-27,2200,Swiss,Car,08-01-2027 02:42,06-01-2021 13:21,1
28-Jan-27,2220,Swiss,Car,28-01-2027 02:44,06-01-2021 14:33,1
17-Feb-27,2240,Swiss,Car,17-02-2027 02:45,06-01-2021 15:45,1
09-Mar-27,2260,Swiss,Car,09-03-2027 02:47,06-01-2021 16:57,1
06-Apr-27,2288,Swiss,Car,06-04-2027 02:49,06-01-2021 18:38,1
26-Apr-27,2308,Swiss,Car,26-04-2027 02:50,06-01-2021 19:50,1
16-May-27,2328,Swiss,Car,16-05-2027 02:52,06-01-2021 21:02,1
05-Jun-27,2348,Swiss,Car,05-06-2027 02:53,06-01-2021 22:14,1
25-Jun-27,2368,Swiss,Car,25-06-2027 02:54,06-01-2021 23:26,1
23-Jul-27,2396,Swiss,Car,23-07-2027 02:56,07-01-2021 01:07,1
12-Aug-27,2416,Swiss,Car,12-08-2027 02:58,07-01-2021 02:19,1
01-Sep-27,2436,Swiss,Car,01-09-2027 02:59,07-01-2021 03:31,1
21-Sep-27,2456,Swiss,Car,21-09-2027 03:01,07-01-2021 04:43,1
11-Oct-27,2476,Swiss,Car,11-10-2027 03:02,07-01-2021 05:55,1
08-Nov-27,2504,Swiss,Car,08-11-2027 03:04,07-01-2021 07:35,1
